LAMMPS data file. msi2lmp v3.9.11 / 6 Sep 2024 / CGCMM for s2

   7334 atoms

  14 atom types

    -2.245786538    49.505313462 xlo xhi
     0.108454120    51.859554120 ylo yhi
     1.983354771    53.734454771 zlo zhi

Masses

   1  15.999400 # o2e
   2  12.011150 # c43o
   3  1.007970 # h1
   4  15.999400 # o2h
   5  1.007970 # h1o
   6  12.011150 # c4o
   7  15.999400 # o1-
   8  15.999400 # o
   9  12.011150 # c
  10  12.011150 # c3l
  11  12.011150 # c4
  12  1.007970 # h
  13  12.011150 # c2=
  14  15.999400 # o1=*

Atoms # full

      1      1   1 -0.320000    21.953605471    48.072756014    36.588502323   0   0   0 # o2e
      2      1   2  0.107000    22.760404952    46.228024080    34.737943938   0   0   0 # c43o
      3      1   3  0.053000    22.695856849    45.678194054    33.802666780   0   0   0 # h1
      4      1   2  0.107000    22.930208201    47.707943356    34.400850517   0   0   0 # c43o
      5      1   3  0.053000    23.843688604    47.813617188    33.788027509   0   0   0 # h1
      6      1   2  0.107000    22.992130755    48.486913763    35.642649297   0   0   0 # c43o
      7      1   3  0.053000    22.756682515    49.506321071    35.295529057   0   0   0 # h1
      8      1   2  0.267000    20.911501408    47.098409478    36.235826846   0   0   0 # c43o
      9      1   3  0.053000    20.240522854    47.618823440    35.544893418   0   0   0 # h1
     10      1   2  0.107000    21.496011425    45.914930069    35.513124693   0   0   0 # c43o
     11      1   3  0.053000    21.723655701    45.180455608    36.296985727   0   0   0 # h1
     12      1   4 -0.570000    20.128976444    46.539859305    37.288105899   0   0   0 # o2h
     13      1   5  0.410000    19.218672941    46.193669033    36.844669226   0   0   0 # h1o
     14      1   4 -0.570000    20.641917269    45.289238939    34.570774105   0   0   0 # o2h
     15      1   5  0.410000    19.650850663    45.269687176    34.901845471   0   0   0 # h1o
     16      1   4 -0.570000    23.926366497    45.747999210    35.412617670   0   0   0 # o2h
     17      1   5  0.410000    23.713721010    46.069358005    36.296909971   0   0   0 # h1o
     18      1   1 -0.160000    21.879227054    48.313799964    33.677569211   0   0   0 # o2e
     19      1   6  0.054000    24.452679124    48.365653502    36.017984032   0   0   0 # c4o
     20      1   3  0.053000    24.964366141    49.215738036    35.552059490   0   0   0 # h1
     21      1   3  0.053000    25.013515721    47.585800141    35.475163702   0   0   0 # h1
     22      1   4 -0.570000    24.798400423    48.176292246    37.354302452   0   0   0 # o2h
     23      1   5  0.410000    24.989083541    49.045191381    37.809626094   0   0   0 # h1o
     24      1   1 -0.320000    20.117900018    45.455842475    30.441916285   0   0   0 # o2e
     25      1   2  0.107000    19.622239742    47.908082891    31.747644921   0   0   0 # c43o
     26      1   3  0.053000    19.978640489    48.606828061    30.973370530   0   0   0 # h1
     27      1   2  0.107000    18.518349567    47.120377103    31.063167201   0   0   0 # c43o
     28      1   3  0.053000    18.125293399    46.274332335    31.659211234   0   0   0 # h1
     29      1   2  0.107000    19.226459636    46.435421880    29.904862599   0   0   0 # c43o
     30      1   3  0.053000    19.760993308    47.171851718    29.265126376   0   0   0 # h1
     31      1   2  0.267000    21.220754898    45.994973093    31.119062219   0   0   0 # c43o
     32      1   3  0.053000    21.924392490    46.483237087    30.417899762   0   0   0 # h1
     33      1   2  0.107000    20.801470879    47.058536600    32.067597889   0   0   0 # c43o
     34      1   3  0.053000    20.509696161    46.565552725    32.981992211   0   0   0 # h1
     35      1   1 -0.160000    21.947987808    45.019107364    31.857266150   0   0   0 # o2e
     36      1   1 -0.160000    21.934616968    47.889820923    32.283957806   0   0   0 # o2e
     37      1   4 -0.570000    19.391172178    48.794467944    32.859724449   0   0   0 # o2h
     38      1   5  0.410000    19.017059109    48.228565233    33.593091752   0   0   0 # h1o
     39      1   4 -0.570000    17.419367366    47.950336454    30.658091582   0   0   0 # o2h
     40      1   5  0.410000    16.754580129    47.267983189    30.488233068   0   0   0 # h1o
     41      1   6  0.054000    18.301159556    45.656934527    29.056807621   0   0   0 # c4o
     42      1   3  0.053000    17.654579384    46.275170246    28.405444254   0   0   0 # h1
     43      1   3  0.053000    17.637000472    45.072902735    29.728955568   0   0   0 # h1
     44      1   4 -0.570000    19.094404676    44.789182491    28.254453912   0   0   0 # o2h
     45      1   5  0.410000    18.323605750    44.062122924    27.850449120   0   0   0 # h1o
     46      1   1 -0.320000    18.966230742    41.921422266    31.704493005   0   0   0 # o2e
     47      1   2  0.107000    21.419917503    41.715400688    31.536240547   0   0   0 # c43o
     48      1   3  0.053000    21.303718839    41.850998524    32.622214538   0   0   0 # h1
     49      1   2  0.107000    20.705356527    40.373202962    31.318668316   0   0   0 # c43o
     50      1   3  0.053000    20.735031865    40.111912936    30.249457792   0   0   0 # h1
     51      1   2  0.107000    19.278283580    40.548223026    31.793942372   0   0   0 # c43o
     52      1   3  0.053000    19.257454391    40.365281968    32.880530118   0   0   0 # h1
     53      1   2  0.267000    19.482194556    42.694741264    30.644035022   0   0   0 # c43o
     54      1   3  0.053000    18.857668792    43.569221675    30.487541169   0   0   0 # h1
     55      1   2  0.107000    20.826385750    43.056281550    31.104428514   0   0   0 # c43o
     56      1   3  0.053000    21.272386713    43.562746984    30.265062732   0   0   0 # h1
     57      1   4 -0.570000    19.865461023    42.084192372    29.446246147   0   0   0 # o2h
     58      1   5  0.410000    18.971971279    42.151514090    28.798541636   0   0   0 # h1o
     59      1   1 -0.160000    20.911923240    44.000427522    32.201095855   0   0   0 # o2e
     60      1   4 -0.570000    22.748635244    41.536644891    31.150508148   0   0   0 # o2h
     61      1   5  0.410000    23.243427049    42.182468589    31.626683348   0   0   0 # h1o
     62      1   1 -0.160000    21.374712683    39.287918895    32.024062382   0   0   0 # o2e
     63      1   6  0.054000    18.228806062    39.671128478    31.122328897   0   0   0 # c4o
     64      1   3  0.053000    17.876839089    38.902383821    31.823339505   0   0   0 # h1
     65      1   3  0.053000    18.596423277    39.127063933    30.231407997   0   0   0 # h1
     66      1   4 -0.570000    17.042421756    40.363839825    30.767878481   0   0   0 # o2h
     67      1   5  0.410000    17.219155980    40.928891348    29.857258290   0   0   0 # h1o
     68      1   1 -0.320000    22.494227219    39.618582769    35.452737733   0   0   0 # o2e
     69      1   2  0.107000    21.386974449    36.916290069    35.755429103   0   0   0 # c43o
     70      1   3  0.053000    21.975435449    36.015678570    35.538403307   0   0   0 # h1
     71      1   2  0.107000    22.114370572    37.701158622    36.814713715   0   0   0 # c43o
     72      1   3  0.053000    21.323672504    38.106567433    37.477888299   0   0   0 # h1
     73      1   2  0.107000    23.025701652    38.793024863    36.439565574   0   0   0 # c43o
     74      1   3  0.053000    23.982102924    38.336507737    36.100583327   0   0   0 # h1
     75      1   2  0.267000    22.119003063    38.871325720    34.267504109   0   0   0 # c43o
     76      1   3  0.053000    23.044374092    38.503296501    33.797103986   0   0   0 # h1
     77      1   2  0.107000    21.223236362    37.645131389    34.424584791   0   0   0 # c43o
     78      1   3  0.053000    20.206195244    38.045190259    34.287513511   0   0   0 # h1
     79      1   1 -0.160000    21.479126018    39.779712257    33.388690525   0   0   0 # o2e
     80      1   1 -0.160000    20.213365015    36.497487166    36.450402010   0   0   0 # o2e
     81      1   4 -0.570000    23.012926819    36.905928007    37.572170607   0   0   0 # o2h
     82      1   5  0.410000    22.460976704    36.203604372    37.956725767   0   0   0 # h1o
     83      1   6  0.054000    23.254536338    39.628069389    37.648399392   0   0   0 # c4o
     84      1   3  0.053000    24.204249369    40.074646929    37.533598305   0   0   0 # h1
     85      1   3  0.053000    23.273001012    39.049642649    38.586417993   0   0   0 # h1
     86      1   4 -0.570000    22.391681998    40.718219596    37.861834803   0   0   0 # o2h
     87      1   5  0.410000    22.410273446    41.269613574    37.073941460   0   0   0 # h1o
     88      1   4 -0.570000    21.457407924    36.759244103    33.318438452   0   0   0 # o2h
     89      1   5  0.410000    20.601270818    36.338714312    33.134424199   0   0   0 # h1o
     90      1   1 -0.320000    19.821848263    39.558719738    36.130437628   0   0   0 # o2e
     91      1   2  0.107000    17.311713619    40.182326421    36.766843952   0   0   0 # c43o
     92      1   3  0.053000    16.293912695    40.340983223    37.139289543   0   0   0 # h1
     93      1   2  0.107000    18.410627733    40.784589979    37.704070678   0   0   0 # c43o
     94      1   3  0.053000    18.153232950    41.744110529    38.125993831   0   0   0 # h1
     95      1   2  0.107000    19.625624494    40.846164431    36.821512984   0   0   0 # c43o
