LAMMPS data file. msi2lmp v3.9.11 / 6 Sep 2024 / CGCMM for s10

   6734 atoms

  14 atom types

   -13.765681183    64.319818817 xlo xhi
     2.662789154    80.748289154 ylo yhi
    -6.151296625    71.934203375 zlo zhi

Masses

   1  15.999400 # o2e
   2  12.011150 # c43o
   3  1.007970 # h1
   4  15.999400 # o2h
   5  1.007970 # h1o
   6  12.011150 # c4o
   7  15.999400 # o1-
   8  15.999400 # o
   9  12.011150 # c
  10  12.011150 # c3l
  11  12.011150 # c4
  12  1.007970 # h
  13  12.011150 # c2=
  14  15.999400 # o1=*

Atoms # full

      1      1   1 -0.320000    30.842791538    69.383222725    35.658863127   0   0   0 # o2e
      2      1   2  0.107000    33.564358938    69.565377033    35.910900040   0   0   0 # c43o
      3      1   3  0.053000    34.559254314    69.298345626    35.519241822   0   0   0 # h1
      4      1   2  0.107000    32.914074851    70.450869442    34.841141642   0   0   0 # c43o
      5      1   3  0.053000    33.331349601    71.468938029    34.912906597   0   0   0 # h1
      6      1   2  0.107000    31.372322545    70.498941895    34.931686401   0   0   0 # c43o
      7      1   3  0.053000    30.973725569    70.490681723    33.896133667   0   0   0 # h1
      8      1   2  0.267000    31.530318869    68.209355692    35.298691912   0   0   0 # c43o
      9      1   3  0.053000    31.745844287    68.183824308    34.210787279   0   0   0 # h1
     10      1   2  0.107000    32.799465795    68.258161293    36.124198715   0   0   0 # c43o
     11      1   3  0.053000    32.429294309    68.265424518    37.165544029   0   0   0 # h1
     12      1   4 -0.570000    30.782474441    67.040106590    35.620444857   0   0   0 # o2h
     13      1   5  0.410000    29.914668179    67.302563751    35.275612379   0   0   0 # h1o
     14      1   4 -0.570000    33.579372337    67.065240703    35.941593983   0   0   0 # o2h
     15      1   5  0.410000    32.893345916    66.488101609    35.591555548   0   0   0 # h1o
     16      1   4 -0.570000    33.789608939    70.299265344    37.127125291   0   0   0 # o2h
     17      1   5  0.410000    33.630797707    69.687292674    37.833010582   0   0   0 # h1o
     18      1   1 -0.160000    33.331725120    69.899117487    33.582151797   0   0   0 # o2e
     19      1   6  0.054000    30.839398129    71.723210938    35.620118805   0   0   0 # c4o
     20      1   3  0.053000    31.124656356    72.649199113    35.090790379   0   0   0 # h1
     21      1   3  0.053000    31.291827014    71.774562443    36.622448014   0   0   0 # h1
     22      1   4 -0.570000    29.432222704    71.717276328    35.862798222   0   0   0 # o2h
     23      1   5  0.410000    28.945918129    71.665031589    34.983404831   0   0   0 # h1o
     24      1   1 -0.320000    36.520558075    71.030381676    30.200896429   0   0   0 # o2e
     25      1   2  0.107000    33.755643298    71.235387127    31.098552733   0   0   0 # c43o
     26      1   3  0.053000    33.536487007    72.133258088    31.702560854   0   0   0 # h1
     27      1   2  0.107000    34.215424663    71.735295994    29.729932432   0   0   0 # c43o
     28      1   3  0.053000    34.038228643    70.930255539    28.990517867   0   0   0 # h1
     29      1   2  0.107000    35.701553739    72.098073718    29.711197177   0   0   0 # c43o
     30      1   3  0.053000    35.812808732    72.987634328    30.362700317   0   0   0 # h1
     31      1   2  0.267000    36.246049857    70.834750154    31.584989231   0   0   0 # c43o
     32      1   3  0.053000    36.385827487    71.797397524    32.111925988   0   0   0 # h1
     33      1   2  0.107000    34.809212248    70.433134026    31.852312820   0   0   0 # c43o
     34      1   3  0.053000    34.685189795    69.385850153    31.527431866   0   0   0 # h1
     35      1   1 -0.160000    37.166037686    69.929546608    32.213463980   0   0   0 # o2e
     36      1   1 -0.160000    34.648589630    70.482033211    33.282564404   0   0   0 # o2e
     37      1   4 -0.570000    32.607520152    70.386746633    31.063413213   0   0   0 # o2h
     38      1   5  0.410000    31.769958108    70.851201236    30.852131687   0   0   0 # h1o
     39      1   4 -0.570000    33.527952754    72.921925111    29.324854045   0   0   0 # o2h
     40      1   5  0.410000    32.622429248    72.668486294    29.073815471   0   0   0 # h1o
     41      1   6  0.054000    36.220477204    72.515528862    28.362824689   0   0   0 # c4o
     42      1   3  0.053000    35.590617227    73.328615802    27.956262114   0   0   0 # h1
     43      1   3  0.053000    36.154409047    71.670715310    27.652432974   0   0   0 # h1
     44      1   4 -0.570000    37.578737301    72.982201507    28.440705874   0   0   0 # o2h
     45      1   5  0.410000    37.686135849    73.463242285    27.624859595   0   0   0 # h1o
     46      1   1 -0.320000    39.318055346    67.018610949    29.449905664   0   0   0 # o2e
     47      1   2  0.107000    38.497057127    66.802436315    31.988642951   0   0   0 # c43o
     48      1   3  0.053000    37.696097368    66.245933467    31.462632554   0   0   0 # h1
     49      1   2  0.107000    39.823095102    66.126444346    31.715397347   0   0   0 # c43o
     50      1   3  0.053000    40.577476008    66.748183512    32.232968280   0   0   0 # h1
     51      1   2  0.107000    40.103062037    66.090127666    30.213939517   0   0   0 # c43o
     52      1   3  0.053000    39.723884404    65.118815293    29.859688247   0   0   0 # h1
     53      1   2  0.267000    39.194620728    68.297718085    30.069025861   0   0   0 # c43o
     54      1   3  0.053000    38.521440355    68.855258754    29.395318035   0   0   0 # h1
     55      1   2  0.107000    38.508113210    68.207685117    31.434744955   0   0   0 # c43o
     56      1   3  0.053000    39.090612834    68.817445547    32.145400655   0   0   0 # h1
     57      1   4 -0.570000    40.441434928    68.983602023    30.114272781   0   0   0 # o2h
     58      1   5  0.410000    40.195133982    69.898494197    30.245903042   0   0   0 # h1o
     59      1   1 -0.160000    37.174217711    68.713738878    31.384321533   0   0   0 # o2e
     60      1   4 -0.570000    38.211621426    66.812520287    33.388736466   0   0   0 # o2h
     61      1   5  0.410000    37.389146226    67.300925331    33.480864414   0   0   0 # h1o
     62      1   1 -0.160000    39.969670606    64.807436807    32.267657855   0   0   0 # o2e
     63      1   6  0.054000    41.556286060    66.138227030    29.816324868   0   0   0 # c4o
     64      1   3  0.053000    42.082509084    65.225861944    30.130304645   0   0   0 # h1
     65      1   3  0.053000    42.085710971    66.989119723    30.286069043   0   0   0 # h1
     66      1   4 -0.570000    41.697096473    66.220541220    28.400037419   0   0   0 # o2h
     67      1   5  0.410000    41.213393890    67.023395113    28.190604030   0   0   0 # h1o
     68      1   1 -0.320000    37.855751320    62.277805360    33.188297551   0   0   0 # o2e
     69      1   2  0.107000    39.246436800    60.327335313    31.784184362   0   0   0 # c43o
     70      1   3  0.053000    40.202912817    60.309048837    32.338958396   0   0   0 # h1
     71      1   2  0.107000    38.192903199    59.944461528    32.818389213   0   0   0 # c43o
     72      1   3  0.053000    37.197476090    59.891900159    32.335757158   0   0   0 # h1
     73      1   2  0.107000    38.127229320    61.041807967    33.863954012   0   0   0 # c43o
     74      1   3  0.053000    39.108648848    61.083488888    34.377024164   0   0   0 # h1
     75      1   2  0.267000    38.954798974    62.714659305    32.385969189   0   0   0 # c43o
     76      1   3  0.053000    39.883886157    62.696187390    32.988201466   0   0   0 # h1
     77      1   2  0.107000    39.093470351    61.726256405    31.250016850   0   0   0 # c43o
     78      1   3  0.053000    38.145494255    61.780462098    30.677732452   0   0   0 # h1
     79      1   1 -0.160000    38.788140198    64.029242010    31.849632615   0   0   0 # o2e
     80      1   1 -0.160000    39.426526943    59.389217589    30.711374439   0   0   0 # o2e
     81      1   4 -0.570000    38.507377398    58.660000101    33.359070794   0   0   0 # o2h
     82      1   5  0.410000    38.325008269    58.655899428    34.298161667   0   0   0 # h1o
     83      1   6  0.054000    37.096408763    60.907339947    34.947635457   0   0   0 # c4o
     84      1   3  0.053000    37.202683557    59.960285103    35.507743856   0   0   0 # h1
     85      1   3  0.053000    36.084074211    60.926630155    34.503937814   0   0   0 # h1
     86      1   4 -0.570000    37.263426097    62.012427645    35.832643539   0   0   0 # o2h
     87      1   5  0.410000    36.664373361    61.909728127    36.568282885   0   0   0 # h1o
     88      1   4 -0.570000    40.187378288    62.010047773    30.362993604   0   0   0 # o2h
     89      1   5  0.410000    40.022179726    62.887531366    30.020319663   0   0   0 # h1o
     90      1   1 -0.320000    36.350716661    57.719567579    30.598189977   0   0   0 # o2e
     91      1   2  0.107000    37.959307494    55.505743027    29.884174033   0   0   0 # c43o
     92      1   3  0.053000    38.650606805    55.394882386    30.746523228   0   0   0 # h1
     93      1   2  0.107000    36.550060440    55.330381256    30.420546691   0   0   0 # c43o
     94      1   3  0.053000    35.873048649    55.292814391    29.547691933   0   0   0 # h1
     95      1   2  0.107000    36.113195637    56.495475135    31.291466058   0   0   0 # c43o
     96      1   3  0.053000    36.699940840    56.453175902    32.231453719   0   0   0 # h1
     97      1   2  0.267000    37.750826190    57.873256593    30.368425453   0   0   0 # c43o
     98      1   3  0.053000    38.297919777    57.588150272    31.285524696   0   0   0 # h1
     99      1   2  0.107000    38.165639513    56.885202948    29.302201200   0   0   0 # c43o
    100      1   3  0.053000    37.474465224    56.993478658    28.444088016   0   0   0 # h1
    101      1   1 -0.160000    38.115401153    59.218178690    30.071796190   0   0   0 # o2e
    102      1   4 -0.570000    38.254080770    54.480894257    28.927757093   0   0   0 # o2h
    103      1   5  0.410000    37.765452709    53.716815142    29.253496152   0   0   0 # h1o
    104      1   1 -0.160000    36.437099197    54.101672655    31.133955542   0   0   0 # o2e
    105      1   6  0.054000    34.653928977    56.528016640    31.686205151   0   0   0 # c4o
    106      1   3  0.053000    34.026643837    56.611918162    30.779644393   0   0   0 # h1
    107      1   3  0.053000    34.498093722    57.446898752    32.283567055   0   0   0 # h1
    108      1   4 -0.570000    34.309226224    55.375884897    32.438779183   0   0   0 # o2h
    109      1   5  0.410000    33.436250541    55.505785654    32.799807212   0   0   0 # h1o
    110      1   4 -0.570000    39.510151125    57.103661931    28.836399916   0   0   0 # o2h
    111      1   5  0.410000    39.574343487    58.054002732    28.740527740   0   0   0 # h1o
    112      1   1 -0.320000    35.839507445    49.828823635    31.744170900   0   0   0 # o2e
    113      1   2  0.107000    34.801843572    51.347886062    29.607479653   0   0   0 # c43o
    114      1   3  0.053000    35.488282779    51.183443219    28.753561743   0   0   0 # h1
    115      1   2  0.107000    34.247613329    49.985073968    29.932359487   0   0   0 # c43o
    116      1   3  0.053000    33.368265769    50.078831274    30.593719142   0   0   0 # h1
    117      1   2  0.107000    35.297796089    49.131722016    30.611640133   0   0   0 # c43o
